e,"# This is a sample Python script.

# Press Shift+F10 to execute it or replace it with your code.
# Press Double Shift to search everywhere for classes, files, tool windows, actions, and settings.


def print_hi(name):
    # Use a breakpoint in the code line below to debug your script.
    print(f'Hi, {name}')  # Press Ctrl+F8 to toggle the breakpoint.


# Press the green button in the gutter to run the script.
if __name__ == '__main__':
    print_hi('PyCharm')

# See PyCharm help at https://www.jetbrains.com/help/pycharm/
",,0,1611774420254,main.py
e,,.,990,1611881488647,task4.py
a,Backspace,,,1611881488786,task4.py
e,,2,989,1611881488791,task4.py
e,.,,989,1611881489429,task4.py
k,.,,990,1611881489429,task4.py
e,2,,990,1611881489567,task4.py
k,2,,991,1611881489567,task4.py
e,f,,991,1611881489796,task4.py
k,f,,992,1611881489796,task4.py
e,"""",,992,1611881490693,task4.py
k,"""",,993,1611881490693,task4.py
k,),,994,1611881490991,task4.py
a,Backspace,,,1611881499037,task4.py
e,,),993,1611881499047,task4.py
a,Backspace,,,1611881499234,task4.py
e,,"""",992,1611881499244,task4.py
a,Backspace,,,1611881499380,task4.py
e,,f,991,1611881499388,task4.py
a,Backspace,,,1611881499563,task4.py
e,,2,990,1611881499573,task4.py
a,Backspace,,,1611881499720,task4.py
e,,.,989,1611881499729,task4.py
a,Backspace,,,1611881499873,task4.py
e,,"""",988,1611881499878,task4.py
a,Backspace,,,1611881500060,task4.py
e,,(,987,1611881500064,task4.py
a,Backspace,,,1611881500212,task4.py
e,,t,986,1611881500217,task4.py
a,Backspace,,,1611881500386,task4.py
e,,a,985,1611881500391,task4.py
a,Backspace,,,1611881500559,task4.py
e,,m,984,1611881500570,task4.py
a,Backspace,,,1611881500721,task4.py
e,,r,983,1611881500727,task4.py
a,Backspace,,,1611881500888,task4.py
e,,o,982,1611881500893,task4.py
a,Backspace,,,1611881501063,task4.py
e,,f,981,1611881501068,task4.py
a,Backspace,,,1611881501394,task4.py
e,,.,980,1611881501398,task4.py
e,.,,1097,1611881509467,task4.py
k,.,,1098,1611881509467,task4.py
e,f,,1098,1611881509704,task4.py
k,f,,1099,1611881509711,task4.py
e,o,,1099,1611881509776,task4.py
k,o,,1100,1611881509781,task4.py
e,r,,1100,1611881509880,task4.py
k,r,,1101,1611881509884,task4.py
e,m,,1101,1611881509955,task4.py
k,m,,1102,1611881509959,task4.py
e,a,,1102,1611881510047,task4.py
k,a,,1103,1611881510050,task4.py
e,t,,1103,1611881510125,task4.py
k,t,,1104,1611881510128,task4.py
e,(,,1104,1611881511038,task4.py
e,),,1105,1611881511046,task4.py
k,(,,1105,1611881511046,task4.py
e,"""",,1105,1611881511280,task4.py
k,"""",,1106,1611881511281,task4.py
e,.,,1106,1611881512829,task4.py
k,.,,1107,1611881512830,task4.py
e,2,,1107,1611881513126,task4.py
k,2,,1108,1611881513126,task4.py
e,f,,1108,1611881513327,task4.py
k,f,,1109,1611881513328,task4.py
e,"""",,1109,1611881513600,task4.py
k,"""",,1110,1611881513600,task4.py
a,Right,,,1611881520149,task4.py
a,Backspace,,,1611881521584,task4.py
e,,),1110,1611881521593,task4.py
a,Backspace,,,1611881522101,task4.py
e,,"""",1109,1611881522110,task4.py
a,Backspace,,,1611881522131,task4.py
e,,f,1108,1611881522139,task4.py
a,Backspace,,,1611881522162,task4.py
e,,2,1107,1611881522172,task4.py
a,Backspace,,,1611881522192,task4.py
e,,.,1106,1611881522201,task4.py
a,Backspace,,,1611881522222,task4.py
e,,"""",1105,1611881522227,task4.py
a,Backspace,,,1611881522254,task4.py
e,,(,1104,1611881522260,task4.py
a,Backspace,,,1611881522285,task4.py
e,,t,1103,1611881522290,task4.py
a,Backspace,,,1611881522315,task4.py
e,,a,1102,1611881522321,task4.py
a,Backspace,,,1611881522345,task4.py
e,,m,1101,1611881522350,task4.py
a,Backspace,,,1611881522376,task4.py
e,,r,1100,1611881522381,task4.py
a,Backspace,,,1611881522618,task4.py
e,,o,1099,1611881522622,task4.py
a,Backspace,,,1611881522961,task4.py
e,,f,1098,1611881522969,task4.py
a,Backspace,,,1611881523812,task4.py
e,,.,1097,1611881523817,task4.py
a,Left,,,1611881525407,task4.py
a,Left,,,1611881525941,task4.py
a,Left,,,1611881525971,task4.py
a,Left,,,1611881526002,task4.py
a,Left,,,1611881526031,task4.py
a,Left,,,1611881526062,task4.py
a,Left,,,1611881526092,task4.py
a,Left,,,1611881526123,task4.py
a,Left,,,1611881526153,task4.py
a,Left,,,1611881526184,task4.py
a,Right,,,1611881526575,task4.py
a,Right,,,1611881526875,task4.py
e,f,,1089,1611881527908,task4.py
k,f,,1090,1611881527908,task4.py
e,o,,1090,1611881527976,task4.py
k,o,,1091,1611881527982,task4.py
e,m,,1091,1611881528064,task4.py
k,m,,1092,1611881528073,task4.py
e,r,,1092,1611881528535,task4.py
k,r,,1093,1611881528535,task4.py
a,Backspace,,,1611881528738,task4.py
e,,r,1092,1611881528743,task4.py
a,Backspace,,,1611881528874,task4.py
e,,m,1091,1611881528878,task4.py
e,r,,1091,1611881529004,task4.py
k,r,,1092,1611881529005,task4.py
e,m,,1092,1611881529085,task4.py
k,m,,1093,1611881529088,task4.py
e,a,,1093,1611881529172,task4.py
k,a,,1094,1611881529176,task4.py
e,t,,1094,1611881529270,task4.py
k,t,,1095,1611881529273,task4.py
e,(,,1095,1611881530399,task4.py
k,(,,1096,1611881530399,task4.py
a,Right,,,1611881530829,task4.py
a,Right,,,1611881531360,task4.py
a,Right,,,1611881531390,task4.py
a,Right,,,1611881531421,task4.py
a,Right,,,1611881531451,task4.py
a,Right,,,1611881531638,task4.py
a,Right,,,1611881531822,task4.py
a,Right,,,1611881532020,task4.py
e,",",,1105,1611881533530,task4.py
k,",",,1105,1611881533530,task4.py
e,"""",,1105,1611881534912,task4.py
k,"""",,1106,1611881534912,task4.py
e,.,,1106,1611881535373,task4.py
k,.,,1107,1611881535373,task4.py
e,2,,1107,1611881535482,task4.py
k,2,,1108,1611881535482,task4.py
e,F,,1108,1611881536378,task4.py
k,F,,1109,1611881536379,task4.py
e,"""",,1109,1611881537578,task4.py
k,"""",,1110,1611881537578,task4.py
a,Backspace,,,1611881538501,task4.py
e,,"""",1109,1611881538507,task4.py
e,f,,1109,1611881539208,task4.py
k,f,,1110,1611881539209,task4.py
e,),,1110,1611881539779,task4.py
k,),,1111,1611881539779,task4.py
a,Left,,,1611881545426,task4.py
a,Right,,,1611881545974,task4.py
e,"""",,1110,1611881553987,task4.py
k,"""",,1111,1611881553987,task4.py
a,Right,,,1611881559996,task4.py
a,Backspace,,,1611881560373,task4.py
e,,),1111,1611881560382,task4.py
a,Backspace,,,1611881560890,task4.py
e,,"""",1110,1611881560895,task4.py
a,Backspace,,,1611881560921,task4.py
e,,f,1109,1611881560925,task4.py
a,Backspace,,,1611881560950,task4.py
e,,F,1108,1611881560955,task4.py
a,Backspace,,,1611881560981,task4.py
e,,2,1107,1611881560986,task4.py
a,Backspace,,,1611881561013,task4.py
e,,.,1106,1611881561018,task4.py
a,Backspace,,,1611881561043,task4.py
e,,"""",1105,1611881561048,task4.py
a,Backspace,,,1611881561074,task4.py
e,,",",1105,1611881561080,task4.py
a,Left,,,1611881561922,task4.py
a,Left,,,1611881562452,task4.py
a,Left,,,1611881562479,task4.py
a,Left,,,1611881562510,task4.py
a,Left,,,1611881562541,task4.py
a,Left,,,1611881562571,task4.py
a,Left,,,1611881562601,task4.py
a,Left,,,1611881562632,task4.py
a,Backspace,,,1611881563238,task4.py
e,,(,1095,1611881563243,task4.py
a,Backspace,,,1611881563769,task4.py
e,,t,1094,1611881563774,task4.py
a,Backspace,,,1611881563799,task4.py
e,,a,1093,1611881563808,task4.py
a,Backspace,,,1611881564033,task4.py
e,,m,1092,1611881564039,task4.py
a,Backspace,,,1611881564205,task4.py
e,,r,1091,1611881564210,task4.py
a,Backspace,,,1611881564411,task4.py
e,,o,1090,1611881564419,task4.py
a,Backspace,,,1611881564710,task4.py
e,,f,1089,1611881564715,task4.py
e, ,,1116,1611881633611,task4.py
k, ,,1117,1611881633612,task4.py
e,"""",,1117,1611881633800,task4.py
e,"""",,1117,1611881633808,task4.py
k,"""",,1118,1611881633808,task4.py
e,.,,1118,1611881635142,task4.py
k,.,,1119,1611881635142,task4.py
e,2,,1119,1611881635250,task4.py
k,2,,1120,1611881635258,task4.py
e,f,,1120,1611881635624,task4.py
k,f,,1121,1611881635624,task4.py
a,Backspace,,,1611881648491,task4.py
e,,"""",1121,1611881648504,task4.py
a,Backspace,,,1611881648728,task4.py
e,,f,1120,1611881648736,task4.py
a,Backspace,,,1611881648986,task4.py
e,,2,1119,1611881648994,task4.py
a,Backspace,,,1611881649279,task4.py
e,,.,1118,1611881649285,task4.py
a,Backspace,,,1611881649590,task4.py
e,,"""",1117,1611881649596,task4.py
a,Backspace,,,1611881675849,task4.py
e,, ,1116,1611881675859,task4.py
e, ,,1116,1611881685355,task4.py
k, ,,1117,1611881685355,task4.py
e,.,,1117,1611881685667,task4.py
k,.,,1118,1611881685667,task4.py
e,2,,1118,1611881686476,task4.py
k,2,,1119,1611881686484,task4.py
e,f,,1119,1611881686602,task4.py
k,f,,1120,1611881686602,task4.py
a,Left,,,1611881687971,task4.py
a,Left,,,1611881688141,task4.py
a,Right,,,1611881689591,task4.py
a,Right,,,1611881689824,task4.py
a,Backspace,,,1611881690745,task4.py
e,,f,1119,1611881690750,task4.py
a,Backspace,,,1611881691205,task4.py
e,,2,1118,1611881691212,task4.py
a,Backspace,,,1611881691521,task4.py
e,,.,1117,1611881691527,task4.py
a,Backspace,,,1611881691944,task4.py
e,, ,1116,1611881691949,task4.py
e, ,,1116,1611881764635,task4.py
k, ,,1117,1611881764635,task4.py
e,+,,1117,1611881765049,task4.py
k,+,,1118,1611881765049,task4.py
e, ,,1118,1611881765186,task4.py
k, ,,1119,1611881765186,task4.py
e,"""",,1119,1611881765845,task4.py
e,"""",,1119,1611881765854,task4.py
k,"""",,1120,1611881765855,task4.py
e,.,,1120,1611881767440,task4.py
k,.,,1121,1611881767440,task4.py
e,2,,1121,1611881767522,task4.py
k,2,,1122,1611881767522,task4.py
e,f,,1122,1611881767745,task4.py
k,f,,1123,1611881767745,task4.py
e, ,,999,1611881821634,task4.py
k, ,,1000,1611881821635,task4.py
e,+,,1000,1611881822108,task4.py
k,+,,1001,1611881822109,task4.py
e, ,,1001,1611881822249,task4.py
k, ,,1002,1611881822249,task4.py
e,"""",,1002,1611881822921,task4.py
e,"""",,1002,1611881822930,task4.py
k,"""",,1003,1611881822930,task4.py
e,.,,1003,1611881823924,task4.py
k,.,,1004,1611881823925,task4.py
e,2,,1004,1611881824001,task4.py
k,2,,1005,1611881824002,task4.py
e,f,,1005,1611881824234,task4.py
k,f,,1006,1611881824235,task4.py
e, ,,1322,1611881835205,task4.py
k, ,,1323,1611881835205,task4.py
e,=,,1323,1611881835985,task4.py
k,=,,1324,1611881835985,task4.py
a,Backspace,,,1611881836625,task4.py
e,,=,1323,1611881836655,task4.py
e,=,,1323,1611881836873,task4.py
k,=,,1324,1611881836873,task4.py
a,Backspace,,,1611881837406,task4.py
e,,=,1323,1611881837411,task4.py
e,+,,1323,1611881837602,task4.py
k,+,,1324,1611881837602,task4.py
e, ,,1324,1611881838110,task4.py
k, ,,1325,1611881838110,task4.py
e,"""",,1325,1611881838339,task4.py
e,"""",,1325,1611881838348,task4.py
k,"""",,1326,1611881838348,task4.py
e,.,,1326,1611881839884,task4.py
k,.,,1327,1611881839884,task4.py
e,2,,1327,1611881839959,task4.py
k,2,,1328,1611881839959,task4.py
e,f,,1328,1611881840170,task4.py
k,f,,1329,1611881840171,task4.py
e, ,,1453,1611881844894,task4.py
k, ,,1454,1611881844894,task4.py
e,+,,1454,1611881845140,task4.py
k,+,,1455,1611881845141,task4.py
e, ,,1455,1611881846016,task4.py
k, ,,1456,1611881846017,task4.py
e,"""",,1456,1611881846329,task4.py
e,"""",,1456,1611881846337,task4.py
k,"""",,1457,1611881846337,task4.py
e,.,,1457,1611881847009,task4.py
k,.,,1458,1611881847009,task4.py
e,2,,1458,1611881847347,task4.py
k,2,,1459,1611881847347,task4.py
e,f,,1459,1611881848017,task4.py
k,f,,1460,1611881848017,task4.py
e, ,,1584,1611881850875,task4.py
k, ,,1585,1611881850875,task4.py
e,+,,1585,1611881851432,task4.py
k,+,,1586,1611881851432,task4.py
e, ,,1586,1611881851548,task4.py
k, ,,1587,1611881851548,task4.py
e,"""",,1587,1611881852446,task4.py
e,"""",,1587,1611881852455,task4.py
k,"""",,1588,1611881852455,task4.py
e,.,,1588,1611881853343,task4.py
k,.,,1589,1611881853343,task4.py
e,2,,1589,1611881853450,task4.py
k,2,,1590,1611881853450,task4.py
e,f,,1590,1611881853923,task4.py
k,f,,1591,1611881853923,task4.py
e, ,,1707,1611881864123,task4.py
k, ,,1708,1611881864123,task4.py
e,=,,1708,1611881864377,task4.py
k,=,,1709,1611881864377,task4.py
e, ,,1709,1611881864675,task4.py
k, ,,1710,1611881864676,task4.py
a,Backspace,,,1611881864975,task4.py
e,, ,1709,1611881864980,task4.py
a,Backspace,,,1611881865047,task4.py
e,,=,1708,1611881865053,task4.py
e,=,,1708,1611881865526,task4.py
k,=,,1709,1611881865526,task4.py
a,Backspace,,,1611881865971,task4.py
e,,=,1708,1611881865977,task4.py
e,+,,1708,1611881866240,task4.py
k,+,,1709,1611881866240,task4.py
e, ,,1709,1611881866822,task4.py
k, ,,1710,1611881866822,task4.py
e,"""",,1710,1611881867104,task4.py
e,"""",,1710,1611881867113,task4.py
k,"""",,1711,1611881867113,task4.py
e,.,,1711,1611881867959,task4.py
k,.,,1712,1611881867959,task4.py
e,2,,1712,1611881868041,task4.py
k,2,,1713,1611881868041,task4.py
e,f,,1713,1611881868283,task4.py
k,f,,1714,1611881868283,task4.py
a,EditorChange,,,1611881886927,task4.py
a,Backspace,,,1611881895422,plan4.txt
e,, ,651,1611881895431,plan4.txt
a,Backspace,,,1611881895603,plan4.txt
e,,t,650,1611881895611,plan4.txt
a,Backspace,,,1611881895775,plan4.txt
e,,n,649,1611881895784,plan4.txt
a,Backspace,,,1611881895958,plan4.txt
e,,i,648,1611881895966,plan4.txt
a,Backspace,,,1611881896207,plan4.txt
e,,r,647,1611881896215,plan4.txt
a,Backspace,,,1611881896587,plan4.txt
e,,p,646,1611881896600,plan4.txt
e,m,,646,1611881897127,plan4.txt
k,m,,647,1611881897127,plan4.txt
e,s,,647,1611881897268,plan4.txt
k,s,,648,1611881897268,plan4.txt
e,g,,648,1611881897395,plan4.txt
k,g,,649,1611881897395,plan4.txt
e, ,,649,1611881897527,plan4.txt
k, ,,650,1611881897528,plan4.txt
e,-,,650,1611881897803,plan4.txt
k,-,,651,1611881897803,plan4.txt
e, ,,651,1611881897934,plan4.txt
k, ,,652,1611881897934,plan4.txt
a,Backspace,,,1611881899108,plan4.txt
e,, ,651,1611881899113,plan4.txt
a,Backspace,,,1611881899264,plan4.txt
e,,-,650,1611881899269,plan4.txt
e,=,,650,1611881899543,plan4.txt
k,=,,651,1611881899543,plan4.txt
a,Down,,,1611881900328,plan4.txt
a,Backspace,,,1611881901035,plan4.txt
e,,t,698,1611881901045,plan4.txt
a,Backspace,,,1611881901177,plan4.txt
e,,n,697,1611881901186,plan4.txt
a,Backspace,,,1611881901343,plan4.txt
e,,i,696,1611881901351,plan4.txt
a,Backspace,,,1611881901519,plan4.txt
e,,r,695,1611881901528,plan4.txt
a,Backspace,,,1611881901700,plan4.txt
e,,p,694,1611881901710,plan4.txt
e,m,,694,1611881902203,plan4.txt
k,m,,695,1611881902203,plan4.txt
e,s,,695,1611881902315,plan4.txt
k,s,,696,1611881902315,plan4.txt
e,g,,696,1611881902426,plan4.txt
k,g,,697,1611881902426,plan4.txt
e, ,,698,1611881902515,plan4.txt
k, ,,698,1611881902515,plan4.txt
e,+,,698,1611881902907,plan4.txt
k,+,,699,1611881902908,plan4.txt
a,Copy,,,1611881908447,plan4.txt
c,msg +,,694,1611881908447,plan4.txt
a,Paste,,,1611881909540,plan4.txt
e,,print,717,1611881909549,plan4.txt
e,msg +,,717,1611881909558,plan4.txt
a,Paste,,,1611881910619,plan4.txt
e,,print,767,1611881910628,plan4.txt
e,msg +,,767,1611881910638,plan4.txt
a,Paste,,,1611881911295,plan4.txt
e,,print,786,1611881911304,plan4.txt
e,msg +,,786,1611881911312,plan4.txt
a,Paste,,,1611881911997,plan4.txt
e,,align,806,1611881912006,plan4.txt
e,msg +,,806,1611881912014,plan4.txt
a,Paste,,,1611881913195,plan4.txt
e,,print,839,1611881913203,plan4.txt
e,msg +,,839,1611881913212,plan4.txt
a,Paste,,,1611881914154,plan4.txt
e,,print,869,1611881914162,plan4.txt
e,msg +,,869,1611881914173,plan4.txt
a,Paste,,,1611881914823,plan4.txt
e,,print,899,1611881914832,plan4.txt
e,msg +,,899,1611881914842,plan4.txt
a,Paste,,,1611881915690,plan4.txt
e,,print,931,1611881915700,plan4.txt
e,msg +,,931,1611881915709,plan4.txt
a,Paste,,,1611881916544,plan4.txt
e,,print,957,1611881916552,plan4.txt
e,msg +,,957,1611881916560,plan4.txt
a,Backspace,,,1611881920606,plan4.txt
e,,"Use only one print statement, align and center as needed",975,1611881920614,plan4.txt
e,p,,975,1611881921412,plan4.txt
k,p,,976,1611881921413,plan4.txt
e,r,,976,1611881921491,plan4.txt
k,r,,977,1611881921492,plan4.txt
e,i,,977,1611881921541,plan4.txt
k,i,,978,1611881921541,plan4.txt
e,n,,978,1611881921606,plan4.txt
k,n,,979,1611881921606,plan4.txt
e,t,,979,1611881921713,plan4.txt
k,t,,980,1611881921714,plan4.txt
k, ,,981,1611881921742,plan4.txt
e, m,,980,1611881922248,plan4.txt
k,m,,982,1611881922248,plan4.txt
e,s,,982,1611881922318,plan4.txt
k,s,,983,1611881922318,plan4.txt
e,g,,983,1611881922395,plan4.txt
k,g,,984,1611881922395,plan4.txt
a,Enter,,,1611881932676,plan4.txt
a,Enter,,,1611881933980,plan4.txt
k,c,,651,1611881935270,plan4.txt
a,Backspace,,,1611881935728,plan4.txt
a,Backspace,,,1611881935996,plan4.txt
a,Backspace,,,1611881936173,plan4.txt
a,Backspace,,,1611881936388,plan4.txt
a,Backspace,,,1611881936685,plan4.txt
a,Backspace,,,1611881936984,plan4.txt
e,"
    ",,640,1611881936992,plan4.txt
a,Enter,,,1611881938270,plan4.txt
k,c,,651,1611881939061,plan4.txt
k,a,,652,1611881939116,plan4.txt
k,l,,653,1611881939219,plan4.txt
k,c,,654,1611881939322,plan4.txt
k,u,,655,1611881939421,plan4.txt
k,l,,656,1611881939686,plan4.txt
k,a,,657,1611881939770,plan4.txt
k,t,,658,1611881939880,plan4.txt
k,e,,659,1611881939935,plan4.txt
k, ,,660,1611881942099,plan4.txt
k,g,,661,1611881942319,plan4.txt
k,r,,662,1611881942390,plan4.txt
k,o,,663,1611881942511,plan4.txt
k,s,,664,1611881942656,plan4.txt
k,s,,665,1611881942835,plan4.txt
k, ,,666,1611881942860,plan4.txt
k,p,,667,1611881943557,plan4.txt
k,a,,668,1611881943673,plan4.txt
k,y,,669,1611881943763,plan4.txt
a,Enter,,,1611881944592,plan4.txt
k,c,,675,1611881945351,plan4.txt
k,a,,676,1611881945423,plan4.txt
k,l,,677,1611881945547,plan4.txt
k,c,,678,1611881945704,plan4.txt
k,u,,679,1611881945824,plan4.txt
k,l,,680,1611881946288,plan4.txt
k,a,,681,1611881946371,plan4.txt
k,t,,682,1611881946473,plan4.txt
k,e,,683,1611881946543,plan4.txt
k, ,,684,1611881946588,plan4.txt
k,f,,685,1611881963239,plan4.txt
k,e,,686,1611881963325,plan4.txt
k,d,,687,1611881963530,plan4.txt
k, ,,688,1611881963607,plan4.txt
k,t,,689,1611881964063,plan4.txt
k,a,,690,1611881964140,plan4.txt
k,x,,691,1611881964487,plan4.txt
a,Enter,,,1611881964745,plan4.txt
k,c,,697,1611881965347,plan4.txt
k,a,,698,1611881965431,plan4.txt
k,l,,699,1611881965547,plan4.txt
k,c,,700,1611881965620,plan4.txt
k,u,,701,1611881965743,plan4.txt
k,l,,702,1611881965894,plan4.txt
k,a,,703,1611881965987,plan4.txt
k,t,,704,1611881966077,plan4.txt
k,e,,705,1611881966162,plan4.txt
k, ,,706,1611881966267,plan4.txt
k,s,,707,1611881966516,plan4.txt
k,t,,708,1611881966617,plan4.txt
k,a,,709,1611881966656,plan4.txt
k,t,,710,1611881966798,plan4.txt
k,e,,711,1611881966884,plan4.txt
k, ,,712,1611881967058,plan4.txt
k,t,,713,1611881967250,plan4.txt
k,a,,714,1611881967367,plan4.txt
k,x,,715,1611881967825,plan4.txt
a,Enter,,,1611881969288,plan4.txt
k,c,,721,1611881969879,plan4.txt
k,a,,722,1611881969957,plan4.txt
k,l,,723,1611881970047,plan4.txt
k,c,,724,1611881970149,plan4.txt
k,u,,725,1611881970262,plan4.txt
k,l,,726,1611881970406,plan4.txt
k,a,,727,1611881970477,plan4.txt
k,t,,728,1611881970562,plan4.txt
k,e,,729,1611881970639,plan4.txt
k, ,,730,1611881970684,plan4.txt
k,t,,731,1611881970876,plan4.txt
k,o,,732,1611881970948,plan4.txt
k,t,,733,1611881971055,plan4.txt
k,a,,734,1611881971095,plan4.txt
k,l,,735,1611881971208,plan4.txt
k, ,,736,1611881971305,plan4.txt
k,t,,737,1611881971503,plan4.txt
k,a,,738,1611881971578,plan4.txt
k,x,,739,1611881972462,plan4.txt
a,Enter,,,1611881972738,plan4.txt
k,c,,745,1611881973523,plan4.txt
k,a,,746,1611881973589,plan4.txt
k,l,,747,1611881973727,plan4.txt
k,c,,748,1611881973766,plan4.txt
k,u,,749,1611881973956,plan4.txt
k,l,,750,1611881974139,plan4.txt
k,a,,751,1611881974164,plan4.txt
k,t,,752,1611881974270,plan4.txt
k,e,,753,1611881974347,plan4.txt
k, ,,754,1611881974383,plan4.txt
k,n,,755,1611881974712,plan4.txt
k,e,,756,1611881974821,plan4.txt
k,t,,757,1611881974876,plan4.txt
k, ,,758,1611881974924,plan4.txt
k,p,,759,1611881975117,plan4.txt
k,a,,760,1611881975212,plan4.txt
k,y,,761,1611881975430,plan4.txt
a,EditorChange,,,1611881985620,plan4.txt
a,EditorChange,,,1611881987264,plan4.txt
a,EditorChange,,,1611882010018,plan4.txt
a,Enter,,,1611882011429,plan4.txt
k,c,,767,1611882011707,plan4.txt
k,a,,768,1611882011766,plan4.txt
k,l,,769,1611882011879,plan4.txt
k,c,,770,1611882011959,plan4.txt
k,u,,771,1611882012058,plan4.txt
k,l,,772,1611882012203,plan4.txt
k,a,,773,1611882012254,plan4.txt
k,t,,774,1611882012365,plan4.txt
k, ,,775,1611882012425,plan4.txt
k,e,,776,1611882012435,plan4.txt
a,Backspace,,,1611882012918,plan4.txt
a,Backspace,,,1611882013040,plan4.txt
k,e,,775,1611882013148,plan4.txt
k, ,,776,1611882013245,plan4.txt
k,f,,777,1611882013635,plan4.txt
k,e,,778,1611882013726,plan4.txt
k,d,,779,1611882013933,plan4.txt
k, ,,780,1611882013986,plan4.txt
k,t,,781,1611882014202,plan4.txt
k,a,,782,1611882014248,plan4.txt
k,x,,783,1611882014862,plan4.txt
k, ,,784,1611882014919,plan4.txt
k,p,,785,1611882015236,plan4.txt
k,e,,786,1611882015298,plan4.txt
k,r,,787,1611882015363,plan4.txt
k,c,,788,1611882015580,plan4.txt
k,e,,789,1611882015759,plan4.txt
k,n,,790,1611882015912,plan4.txt
k,t,,791,1611882016008,plan4.txt
k,a,,792,1611882016086,plan4.txt
k,g,,793,1611882016225,plan4.txt
k,e,,794,1611882016293,plan4.txt
a,Enter,,,1611882016453,plan4.txt
k,c,,800,1611882016929,plan4.txt
